ZaporednaStevilkaPN;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY;ZaporednaStevilkaOsebeVPN;Povzrocitelj;Starost;Spol;UEStalnegaPrebivalisca;Drzavljanstvo;PoskodbaUdelezenca;VrstaUdelezenca;UporabaVarnostnegaPasu;VozniskiStazVLetih;VozniskiStazVMesecih;VrednostAlkotesta;VrednostStrokovnegaPregleda
33;Z MATERIALNO ŠKODO;ORMOŽ;04.01.2026;18;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;39059;SPODNJI KLJUÈAROVCI;0;NI ODSEKOV;15;CESTA;OSTALO;OPLAŽENJE;MEGLA;REDEK;MOKRO;ASFALT;146433;584746;1;UDELEŽENEC;26;ŽENSKI;ORMOŽ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;07;08;,00;,00
34;Z MATERIALNO ŠKODO;LJUBLJANA;04.01.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25173;TRG MLADINSKIH DELOV. BRI;7;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;100931;460937;1;POVZROÈITELJ;68;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;46;06;,77;,00
34;Z MATERIALNO ŠKODO;LJUBLJANA;04.01.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25173;TRG MLADINSKIH DELOV. BRI;7;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;100931;460937;2;UDELEŽENEC;30;ŽENSKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
34;Z MATERIALNO ŠKODO;LJUBLJANA;04.01.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25173;TRG MLADINSKIH DELOV. BRI;7;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;100931;460937;3;UDELEŽENEC;23;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
35;Z MATERIALNO ŠKODO;LJUBLJANA;04.01.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;26253;STUDENEC;41;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101680;467169;1;UDELEŽENEC;45;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;27;01;,43;,00
35;Z MATERIALNO ŠKODO;LJUBLJANA;04.01.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;26253;STUDENEC;41;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101680;467169;2;POVZROÈITELJ;25;ŽENSKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;03;02;,00;,00
36;Z LAŽJO TELESNO POŠKODBO;;02.01.2026;16;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;51084;ZREÈE;00006;CESTA NA ROGLO;20;CESTA;NEPRILAGOJENA HITROST;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;137782;529259;1;POVZROÈITELJ;81;MOŠKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
36;Z LAŽJO TELESNO POŠKODBO;;02.01.2026;16;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;51084;ZREÈE;00006;CESTA NA ROGLO;20;CESTA;NEPRILAGOJENA HITROST;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;137782;529259;2;UDELEŽENEC;33;MOŠKI;CELJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;14;06;,00;,00
37;Z LAŽJO TELESNO POŠKODBO;KRANJ;01.01.2026;2;DA;CESTA;REGIONALNA CESTA;00210;Z.JEZERS.-ŽELIN-ŠL-JEPRCA;01108;KR PRIMSKOVO-LABORE;1600;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;121378;451202;1;POVZROÈITELJ;18;MOŠKI;KRANJ;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;01;,00;,00
37;Z LAŽJO TELESNO POŠKODBO;KRANJ;01.01.2026;2;DA;CESTA;REGIONALNA CESTA;00210;Z.JEZERS.-ŽELIN-ŠL-JEPRCA;01108;KR PRIMSKOVO-LABORE;1600;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;121378;451202;2;UDELEŽENEC;42;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,09;,00
37;Z LAŽJO TELESNO POŠKODBO;KRANJ;01.01.2026;2;DA;CESTA;REGIONALNA CESTA;00210;Z.JEZERS.-ŽELIN-ŠL-JEPRCA;01108;KR PRIMSKOVO-LABORE;1600;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;121378;451202;3;UDELEŽENEC;41;ŽENSKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
38;Z MATERIALNO ŠKODO;;01.01.2026;0;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;51066;STRANICE;0;NI ODSEKOV;48;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;NEZNANO;TEKOÈ (NORMALEN);SUHO;ASFALT;135192;527700;1;UDELEŽENEC;-1;;LJUBLJANA;SLOVENIJA;;PRAVNA OSEBA;;0;0;,00;,00
39;Z MATERIALNO ŠKODO;NOVO MESTO;05.01.2026;6;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00624;TREBNJE-NOVO MESTO;12850;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;76914;513610;1;UDELEŽENEC;61;ŽENSKI;BREŽICE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;38;04;,00;,00
39;Z MATERIALNO ŠKODO;NOVO MESTO;05.01.2026;6;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00624;TREBNJE-NOVO MESTO;12850;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;76914;513610;2;POVZROÈITELJ;44;ŽENSKI;NOVO MESTO;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NE;26;02;,00;,00
40;Z MATERIALNO ŠKODO;NOVO MESTO;05.01.2026;6;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00624;TREBNJE-NOVO MESTO;12850;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;76952;513573;1;;-1;;CELJE;SLOVENIJA;;;;0;0;,00;,00
40;Z MATERIALNO ŠKODO;NOVO MESTO;05.01.2026;6;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00624;TREBNJE-NOVO MESTO;12850;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;76952;513573;2;UDELEŽENEC;28;ŽENSKI;NOVO MESTO;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;10;06;,00;,00
40;Z MATERIALNO ŠKODO;NOVO MESTO;05.01.2026;6;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00624;TREBNJE-NOVO MESTO;12850;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;76952;513573;3;POVZROÈITELJ;31;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;13;02;,00;,00
41;Z LAŽJO TELESNO POŠKODBO;SLOVENJ GRADEC;04.01.2026;14;NE;CESTA;REGIONALNA CESTA;00227;RAVNE-KOTLJE-SLOV.GRADEC;01423;KOTLJE-SLOVENJ GRADEC;4400;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);VLAŽNO;ASFALT;153320;502784;1;POVZROÈITELJ;62;MOŠKI;SLOVENSKE KONJICE;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;43;08;,00;,00
42;Z LAŽJO TELESNO POŠKODBO;PTUJ;01.01.2026;18;NE;CESTA;GLAVNA CESTA;00002;SLOV.BISTRICA-SRED. OB DR;00393;ŠIKOLE - HAJDINA;3400;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;141420;558145;1;POVZROÈITELJ;60;MOŠKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;41;03;1,04;,00
42;Z LAŽJO TELESNO POŠKODBO;PTUJ;01.01.2026;18;NE;CESTA;GLAVNA CESTA;00002;SLOV.BISTRICA-SRED. OB DR;00393;ŠIKOLE - HAJDINA;3400;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;141420;558145;2;;-1;;MARIBOR;;;;;0;0;,00;,00
43;Z MATERIALNO ŠKODO;MARIBOR;01.01.2026;3;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00415;PTUJSKA CESTA;93;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;REDEK;VLAŽNO;ASFALT;155171;550912;1;POVZROÈITELJ;21;ŽENSKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;07;,31;,00
44;Z MATERIALNO ŠKODO;PTUJ;01.01.2026;16;NE;CESTA;REGIONALNA CESTA III. REDA;00713;LJUTOMER - SAVCI - PTUJ;04910;LJUTOMER-SAVCI-PTUJ;22700;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;146425;574488;1;POVZROÈITELJ;42;MOŠKI;ORMOŽ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;17;07;1,16;,00
45;Z MATERIALNO ŠKODO;;02.01.2026;23;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;48019;DANE PRI SEŽANI;0;NI ODSEKOV;17;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;OBLAÈNO;REDEK;MOKRO;ASFALT;64741;413010;1;POVZROÈITELJ;59;MOŠKI;AJDOVŠÈINA;ITALIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;38;00;,55;,00
46;Z MATERIALNO ŠKODO;CERKNICA;05.01.2026;9;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;04071;OTONICA;0;NI ODSEKOV;6;CESTA;NEPRILAGOJENA HITROST;OPLAŽENJE;SNEG;REDEK;SNEŽENO - NEPLUŽENO;ASFALT;74934;454630;1;POVZROÈITELJ;57;MOŠKI;CERKNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;32;08;,00;,00
46;Z MATERIALNO ŠKODO;CERKNICA;05.01.2026;9;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;04071;OTONICA;0;NI ODSEKOV;6;CESTA;NEPRILAGOJENA HITROST;OPLAŽENJE;SNEG;REDEK;SNEŽENO - NEPLUŽENO;ASFALT;74934;454630;2;UDELEŽENEC;68;MOŠKI;CERKNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;50;05;,00;,00
47;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;9;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;27051;VAŠE;0;NI ODSEKOV;17;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;111096;453619;1;POVZROÈITELJ;22;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK TRAKTORJA;DA;03;03;,00;,00
47;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;9;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;27051;VAŠE;0;NI ODSEKOV;17;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;111096;453619;2;UDELEŽENEC;44;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
48;Z LAŽJO TELESNO POŠKODBO;LJUBLJANA;02.01.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;01533;ARGENTINSKA ULICA;16;KROŽNO KRIŽIŠÈE;NEPRILAGOJENA HITROST;OSTALO;DEŽEVNO;REDEK;MOKRO;ASFALT;102947;464823;1;UDELEŽENEC;18;MOŠKI;LITIJA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;OSTALO;NEZNANO;0;0;,00;,00
49;Z MATERIALNO ŠKODO;ŠKOFJA LOKA;05.01.2026;10;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;53043;GORENJA VAS-GORENJA VAS-P;00010;TRATA;4;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;OBLAÈNO;NEZNANO;MOKRO;ASFALT;107286;433733;1;UDELEŽENEC;53;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
50;Z MATERIALNO ŠKODO;LITIJA;05.01.2026;11;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;23065;LITIJA;00053;ZASAVSKA CESTA;5;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;102240;487287;1;UDELEŽENEC;61;MOŠKI;LITIJA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NE;35;09;,00;,00
51;Z MATERIALNO ŠKODO;NOVO MESTO;05.01.2026;11;DA;CESTA;REGIONALNA CESTA III. REDA;00733;VAVTA VAS-DOL.T.-PODTURN;05831;VAVTA VAS-DOL.T.-PODTURN;1000;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;OPLAŽENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;70927;505078;1;UDELEŽENEC;49;MOŠKI;NOVO MESTO;SLOVENIJA;BREZ POŠKODBE;VOZNIK AVTOBUSA;DA;01;00;,00;,00
52;Z LAŽJO TELESNO POŠKODBO;RIBNICA;05.01.2026;15;NE;CESTA;GLAVNA CESTA II. REDA;00106;LJ JUG-ŠKOFLJICA-ŠM.SAP;00262;RAŠICA-ŽLEBIÈ;11564;CESTA;NEPRILAGOJENA HITROST;ÈELNO TRÈENJE;SNEG;REDEK;SNEŽENO - PLUŽENO;ASFALT;69986;475774;1;;-1;;;SLOVENIJA;;;;0;0;,00;,00
52;Z LAŽJO TELESNO POŠKODBO;RIBNICA;05.01.2026;15;NE;CESTA;GLAVNA CESTA II. REDA;00106;LJ JUG-ŠKOFLJICA-ŠM.SAP;00262;RAŠICA-ŽLEBIÈ;11564;CESTA;NEPRILAGOJENA HITROST;ÈELNO TRÈENJE;SNEG;REDEK;SNEŽENO - PLUŽENO;ASFALT;69986;475774;2;POVZROÈITELJ;29;ŽENSKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;08;11;,00;,00
52;Z LAŽJO TELESNO POŠKODBO;RIBNICA;05.01.2026;15;NE;CESTA;GLAVNA CESTA II. REDA;00106;LJ JUG-ŠKOFLJICA-ŠM.SAP;00262;RAŠICA-ŽLEBIÈ;11564;CESTA;NEPRILAGOJENA HITROST;ÈELNO TRÈENJE;SNEG;REDEK;SNEŽENO - PLUŽENO;ASFALT;69986;475774;3;UDELEŽENEC;58;MOŠKI;RIBNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;37;01;,00;,00
53;Z MATERIALNO ŠKODO;DOMŽALE;05.01.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;06131;TRZIN;00009;KIDRIÈEVA ULICA;5;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;110062;465883;1;POVZROÈITELJ;36;MOŠKI;;HRVAŠKA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;17;11;,00;,00
53;Z MATERIALNO ŠKODO;DOMŽALE;05.01.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;06131;TRZIN;00009;KIDRIÈEVA ULICA;5;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;110062;465883;2;UDELEŽENEC;19;MOŠKI;KAMNIK;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;01;01;,00;,00
54;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;24282;ŽELEZNA CESTA;8;ŽELEZNIŠKO POSTAJALIŠÈE;PREMIKI Z VOZILOM;OPLAŽENJE;SNEG;REDEK;MOKRO;ASFALT;102479;462345;1;POVZROÈITELJ;31;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK AVTOBUSA;DA;03;10;,00;,00
54;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;24282;ŽELEZNA CESTA;8;ŽELEZNIŠKO POSTAJALIŠÈE;PREMIKI Z VOZILOM;OPLAŽENJE;SNEG;REDEK;MOKRO;ASFALT;102479;462345;2;UDELEŽENEC;54;MOŠKI;GROSUPLJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;34;03;,00;,00
55;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;27004;ALJAŽEVA ULICA;35;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;SNEG;NEZNANO;MOKRO;ASFALT;103337;460963;1;UDELEŽENEC;46;ŽENSKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;26;03;,00;,00
55;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;27004;ALJAŽEVA ULICA;35;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;SNEG;NEZNANO;MOKRO;ASFALT;103337;460963;2;POVZROÈITELJ;18;MOŠKI;VELENJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;04;,00;,00
56;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;28233;TRŽAŠKA CESTA;54;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;SNEG;KOLONA VOZIL;MOKRO;ASFALT;100611;460131;1;POVZROÈITELJ;47;MOŠKI;LJUBLJANA;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;29;02;,00;,00
56;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;28233;TRŽAŠKA CESTA;54;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;SNEG;KOLONA VOZIL;MOKRO;ASFALT;100611;460131;2;UDELEŽENEC;32;MOŠKI;CERKNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;15;01;,00;,00
57;Z MATERIALNO ŠKODO;LJUBLJANA;05.01.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;28177;VELIKE LAŠÈE;28001;CEREJA;1;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;SNEG;REDEK;SNEŽENO - PLUŽENO;ASFALT;76871;471716;1;POVZROÈITELJ;34;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;27;07;,00;,00
58;Z MATERIALNO ŠKODO;JESENICE;05.01.2026;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;14010;JESENICE-JESENICE;00010;CESTA MARŠALA TITA;4;CESTA;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;144513;427680;1;UDELEŽENEC;47;MOŠKI;JESENICE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
58;Z MATERIALNO ŠKODO;JESENICE;05.01.2026;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;14010;JESENICE-JESENICE;00010;CESTA MARŠALA TITA;4;CESTA;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;144513;427680;2;POVZROÈITELJ;61;ŽENSKI;JESENICE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;26;11;,00;,00
59;Z MATERIALNO ŠKODO;MARIBOR;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64017;HOTINJA VAS;00004;HOTINJSKA CESTA;108;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;SNEG;REDEK;SNEŽENO - NEPLUŽENO;ASFALT;147942;552150;1;POVZROÈITELJ;39;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;09;08;1,14;,00
59;Z MATERIALNO ŠKODO;MARIBOR;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64017;HOTINJA VAS;00004;HOTINJSKA CESTA;108;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;SNEG;REDEK;SNEŽENO - NEPLUŽENO;ASFALT;147942;552150;2;UDELEŽENEC;78;ŽENSKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;OSTALO;NEZNANO;0;0;,00;,00
59;Z MATERIALNO ŠKODO;MARIBOR;05.01.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64017;HOTINJA VAS;00004;HOTINJSKA CESTA;108;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;SNEG;REDEK;SNEŽENO - NEPLUŽENO;ASFALT;147942;552150;3;UDELEŽENEC;84;ŽENSKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;OSTALO;NEZNANO;0;0;,00;,00
60;Z MATERIALNO ŠKODO;KRANJ;05.01.2026;15;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00606;PODTABOR-KRANJ Z;5000;CESTA;OSTALO;OSTALO;SNEG;GOST;MOKRO;ASFALT;126653;447018;1;POVZROÈITELJ;24;MOŠKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;01;03;,00;,00
60;Z MATERIALNO ŠKODO;KRANJ;05.01.2026;15;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00606;PODTABOR-KRANJ Z;5000;CESTA;OSTALO;OSTALO;SNEG;GOST;MOKRO;ASFALT;126653;447018;2;UDELEŽENEC;48;ŽENSKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;29;07;,00;,00
61;Z MATERIALNO ŠKODO;HRASTNIK;05.01.2026;14;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;10001;BOBEN;0;NI ODSEKOV;35;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;113469;506630;1;UDELEŽENEC;34;MOŠKI;HRASTNIK;SLOVENIJA;BREZ POŠKODBE;VOZNIK AVTOBUSA;NEZNANO;03;04;,00;,00
61;Z MATERIALNO ŠKODO;HRASTNIK;05.01.2026;14;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;10001;BOBEN;0;NI ODSEKOV;35;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;SNEG;TEKOÈ (NORMALEN);MOKRO;ASFALT;113469;506630;2;POVZROÈITELJ;32;MOŠKI;TRBOVLJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK TRAKTORJA;NEZNANO;03;11;,00;,00
